"state","date","Alpha","Beta","Delta","Gamma","Omicron","Other"
"California",2021-08-24,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-25,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-26,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-27,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-28,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-29,3.18185398125541,0,82.6021894935812,1.10262266677168,0,13.1133338583917
"California",2021-08-30,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-08-31,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-01,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-02,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-03,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-04,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-05,1.13063920295533,0.0111944475540132,96.7759991044442,0.705250195902832,0,1.37691704914362
"California",2021-09-06,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-07,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-08,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-09,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-10,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-11,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-12,0.910809417425674,0.0171850833476542,96.820759580684,0.910809417425674,0,1.34043650111703
"California",2021-09-13,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-14,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-15,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-16,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-17,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-18,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-19,2.42862439747868,0.0556173526140156,93.0849091583241,0.862068965517241,0,3.568780126066
"California",2021-09-20,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-21,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-22,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-23,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-24,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-25,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-26,5.30494406351498,0.267051605918441,82.6849512811259,1.060988812703,0,10.6820642367376
"California",2021-09-27,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-09-28,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-09-29,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-09-30,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-10-01,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-10-02,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-10-03,0.420972062763108,0,97.946166602883,0.650593187906621,0,0.982268146447251
"California",2021-10-04,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-05,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-06,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-07,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-08,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-09,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-10,0.429184549356223,0.0585251658213032,93.8255950058525,0.253609051892314,0,5.43308622707764
"California",2021-10-11,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-12,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-13,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-14,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-15,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-16,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-17,0.196148359486448,0,99.037089871612,0.133737517831669,0,0.6330242510699
"California",2021-10-18,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-19,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-20,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-21,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-22,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-23,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-24,1.29690949227373,0.0643855776306107,85.5500367917586,0.33112582781457,0,12.7575423105224
"California",2021-10-25,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-26,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-27,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-28,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-29,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-30,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-10-31,0.684801217424387,0,86.4561536998288,0.18071143237588,0,12.6783336503709
"California",2021-11-01,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-02,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-03,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-04,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-05,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-06,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-07,0.214745884037223,0,93.4246855506698,0.0306779834338889,0,6.32989058185909
"California",2021-11-08,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-09,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-10,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-11,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-12,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-13,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-14,0.0385579332947754,0,99.1324465008676,0.0192789666473877,0,0.809716599190283
"California",2021-11-15,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-16,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-17,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-18,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-19,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-20,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-21,0.162240628468961,0,93.851934079071,0.119545726240287,0,5.86627956621979
"California",2021-11-22,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-23,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-24,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-25,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-26,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-27,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-28,0,0,99.8940453485908,0,0,0.105954651409197
"California",2021-11-29,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-11-30,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-01,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-02,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-03,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-04,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-05,0,0.00968898362561767,99.6124406549753,0,0.0484449181280884,0.329425443271001
"California",2021-12-06,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-07,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-08,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-09,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-10,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-11,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-12,2.15105623613389,0.0675219446320054,86.3412752001543,0.241149802257162,0.0578759525417189,11.1411208642809
"California",2021-12-13,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-14,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-15,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-16,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-17,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-18,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-19,0.870006525048938,0,77.4668310012325,0.195751468136011,0.406003045022838,21.0614079605597
"California",2021-12-20,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-21,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-22,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-23,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-24,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-25,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-26,0.0238962901009618,0,70.0101559232929,0.00597407252524046,12.0855487185614,17.8744249955194
"California",2021-12-27,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2021-12-28,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2021-12-29,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2021-12-30,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2021-12-31,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2022-01-01,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2022-01-02,0.0141813798482592,0,46.4369283131249,0.0141813798482592,53.2581720201376,0.276536907041055
"California",2022-01-03,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-04,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-05,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-06,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-07,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-08,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-09,2.86685172776874,0.0143581889537666,48.5258926007466,1.11036661242462,37.5801665549919,9.90236431511439
"California",2022-01-10,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-11,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-12,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-13,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-14,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-15,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-16,8.30095636580992,0.0373580394500897,22.8556485355649,0.971309025702331,41.0490137477585,26.7857142857143
"California",2022-01-17,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-18,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-19,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-20,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-21,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-22,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-23,0,0,10.1987577639752,0,89.7018633540373,0.0993788819875776
"California",2022-01-24,0,0,14.4486271036315,0,85.4849424269265,0.0664304694419841
